id,company_id,page_url,form_type,action,method,submit_type,endpoint,captcha,is_modal,trigger_selector,csrf_token,fields,hidden_fields,selectors,xpath
64,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""206"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
65,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""36"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
66,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""242"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
67,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""245"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
68,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""235"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
69,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""33"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
70,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""37"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
71,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""230"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
72,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""234"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
73,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""227"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
74,13,https://doma97.ru/,contact,https://doma97.ru/search/,GET,form,https://doma97.ru/search/,none,False,,,"[{""tag"": ""input"", ""name"": ""searchword"", ""type"": ""text"", ""id"": """", ""placeholder"": ""Поиск по сайту"", ""value"": """", ""required"": false, ""class"": ""form-control"", ""data_attrs"": {}, ""purpose"": ""other""}]","[{""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""search"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.search_form"", ""submit_btn"": ""button.btn.btn-warning"", ""inputs"": [""input[name=\""searchword\""]""]}",//html[1]/body[1]/form[1]
75,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""188"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
76,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""191"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
77,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""194"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
78,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""163"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
79,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""185"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
80,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""153"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
81,13,https://doma97.ru/,contact,,POST,ajax,,none,False,,,[],"[{""tag"": ""input"", ""name"": ""good_id"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""184"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""module"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""shop"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""action"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": """", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}, {""tag"": ""input"", ""name"": ""count"", ""type"": ""hidden"", ""id"": """", ""placeholder"": """", ""value"": ""1"", ""required"": false, ""class"": """", ""data_attrs"": {}, ""purpose"": ""hidden""}]","{""form"": ""html > body > form.js_shop_form.shop_form"", ""submit_btn"": """", ""inputs"": []}",//html[1]/body[1]/form[1]
